event_id,application_id,event_type,from_status,to_status,actor_type,actor_id,occurred_at,recorded_at,detail
193,21,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 13:13:32.654908-05:00,2026-02-02 13:13:32.715908-05:00,Standard package for LOC
194,164,CREATED,,DRAFT,APPLICANT,portal,2026-02-02 13:16:19.597779-05:00,2026-02-02 13:16:19.801779-05:00,
195,32,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-02 13:18:23.494138-05:00,2026-02-02 13:18:23.566138-05:00,
196,24,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 13:22:02.760275-05:00,2026-02-02 13:22:02.824275-05:00,Standard package for TERM_LOAN
197,33,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-02 13:22:47.368278-05:00,2026-02-02 13:22:47.441278-05:00,
198,34,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-02 13:31:03.917604-05:00,2026-02-02 13:31:03.991604-05:00,
199,35,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-02 13:36:26.240445-05:00,2026-02-02 13:36:26.315445-05:00,
200,36,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-02 13:39:21.551036-05:00,2026-02-02 13:39:21.627036-05:00,
201,37,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-02 13:48:52.031734-05:00,2026-02-02 13:48:52.108734-05:00,
202,38,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-02 13:53:26.259181-05:00,2026-02-02 13:53:26.337181-05:00,
203,39,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-02 13:59:11.231345-05:00,2026-02-02 13:59:11.310345-05:00,
204,61,CREATED,,DRAFT,APPLICANT,portal,2026-02-02 14:01:03.113540-05:00,2026-02-02 14:01:03.214540-05:00,
205,137,CREATED,,DRAFT,APPLICANT,portal,2026-02-02 14:04:13.587434-05:00,2026-02-02 14:04:13.764434-05:00,
206,40,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-02 14:05:51.516555-05:00,2026-02-02 14:05:51.596555-05:00,
207,31,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 14:07:49.949212-05:00,2026-02-02 14:07:50.020212-05:00,Standard package for LOC
208,30,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 14:08:27.970989-05:00,2026-02-02 14:08:28.040989-05:00,Standard package for TERM_LOAN
209,22,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 14:10:20.768218-05:00,2026-02-02 14:10:20.830218-05:00,Standard package for TERM_LOAN
210,15,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 14:14:11.977643-05:00,2026-02-02 14:14:12.032643-05:00,Standard package for TERM_LOAN
211,41,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-02 14:15:41.535711-05:00,2026-02-02 14:15:41.616711-05:00,
212,205,CREATED,,DRAFT,APPLICANT,portal,2026-02-02 14:16:28.755080-05:00,2026-02-02 14:16:29.000080-05:00,
213,42,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-02 14:22:49.516961-05:00,2026-02-02 14:22:49.598961-05:00,
214,43,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-02 14:34:22.897536-05:00,2026-02-02 14:34:22.980536-05:00,
215,243,CREATED,,DRAFT,APPLICANT,portal,2026-02-02 14:42:56.103600-05:00,2026-02-02 14:42:56.386600-05:00,
216,39,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 14:43:38.561962-05:00,2026-02-02 14:43:38.640962-05:00,Standard package for LOC
217,44,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-02 14:45:09.548302-05:00,2026-02-02 14:45:09.632302-05:00,
218,326,CREATED,,DRAFT,APPLICANT,portal,2026-02-02 14:58:00.694882-05:00,2026-02-02 14:58:01.060882-05:00,
219,45,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-02 15:01:37.270730-05:00,2026-02-02 15:01:37.355730-05:00,
220,37,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 15:01:45.941389-05:00,2026-02-02 15:01:46.018389-05:00,Standard package for EQUIPMENT
221,46,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-02 15:11:47.212496-05:00,2026-02-02 15:11:47.298496-05:00,
222,14,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 15:15:21.301996-05:00,2026-02-02 15:15:21.355996-05:00,Standard package for LOC
223,47,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-02 15:23:31.115374-05:00,2026-02-02 15:23:31.202374-05:00,
224,35,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 15:27:21.027389-05:00,2026-02-02 15:27:21.102389-05:00,Standard package for TERM_LOAN
225,23,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 15:32:05.547342-05:00,2026-02-02 15:32:05.610342-05:00,Standard package for TERM_LOAN
226,48,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-02 15:33:37.211056-05:00,2026-02-02 15:33:37.299056-05:00,
227,46,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 15:34:40.886121-05:00,2026-02-02 15:34:40.972121-05:00,Standard package for LOC
228,49,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-02 15:38:37.157805-05:00,2026-02-02 15:38:37.246805-05:00,
229,50,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-02 15:45:42.541158-05:00,2026-02-02 15:45:42.631158-05:00,
230,45,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 15:46:11.042203-05:00,2026-02-02 15:46:11.127203-05:00,Standard package for TERM_LOAN
231,119,CREATED,,DRAFT,APPLICANT,portal,2026-02-02 15:50:07.615768-05:00,2026-02-02 15:50:07.774768-05:00,
232,51,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-02 15:52:46.382747-05:00,2026-02-02 15:52:46.473747-05:00,
233,47,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 16:02:40.008050-05:00,2026-02-02 16:02:40.095050-05:00,Standard package for TERM_LOAN
234,52,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-02 16:06:12.731498-05:00,2026-02-02 16:06:12.823498-05:00,
235,42,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 16:06:50.537260-05:00,2026-02-02 16:06:50.619260-05:00,Standard package for SBA_7A
236,133,CREATED,,DRAFT,APPLICANT,portal,2026-02-02 16:11:18.334541-05:00,2026-02-02 16:11:18.507541-05:00,
237,95,CREATED,,DRAFT,APPLICANT,portal,2026-02-02 16:13:07.808510-05:00,2026-02-02 16:13:07.943510-05:00,
238,49,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 16:15:52.089444-05:00,2026-02-02 16:15:52.178444-05:00,Standard package for TERM_LOAN
239,53,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-02 16:16:25.083363-05:00,2026-02-02 16:16:25.176363-05:00,
240,32,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 16:19:49.338615-05:00,2026-02-02 16:19:49.410615-05:00,Standard package for EQUIPMENT
241,53,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 16:22:49.516579-05:00,2026-02-02 16:22:49.609579-05:00,Standard package for TERM_LOAN
242,54,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-02 16:28:17.085153-05:00,2026-02-02 16:28:17.179153-05:00,
243,70,CREATED,,DRAFT,APPLICANT,portal,2026-02-02 16:33:33.145706-05:00,2026-02-02 16:33:33.255706-05:00,
244,29,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 16:37:29.920858-05:00,2026-02-02 16:37:29.989858-05:00,Standard package for TERM_LOAN
245,55,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-02 16:44:30.677026-05:00,2026-02-02 16:44:30.772026-05:00,
246,72,CREATED,,DRAFT,APPLICANT,portal,2026-02-02 16:51:00.656503-05:00,2026-02-02 16:51:00.768503-05:00,
247,40,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 16:53:51.599861-05:00,2026-02-02 16:53:51.679861-05:00,Standard package for SBA_7A
248,51,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 16:54:33.495053-05:00,2026-02-02 16:54:33.586053-05:00,Standard package for EQUIPMENT
249,56,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-02 16:55:58.843312-05:00,2026-02-02 16:55:58.939312-05:00,
250,50,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 17:00:51.529502-05:00,2026-02-02 17:00:51.619502-05:00,Standard package for LOC
251,41,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 17:03:23.199509-05:00,2026-02-02 17:03:23.280509-05:00,Standard package for LOC
252,57,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-02 17:04:56.039034-05:00,2026-02-02 17:04:56.136034-05:00,
253,52,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 17:06:59.156405-05:00,2026-02-02 17:06:59.248405-05:00,Standard package for TERM_LOAN
254,58,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-02 17:10:56.959352-05:00,2026-02-02 17:10:57.057352-05:00,
255,90,CREATED,,DRAFT,APPLICANT,portal,2026-02-02 17:13:50.338364-05:00,2026-02-02 17:13:50.468364-05:00,
256,67,CREATED,,DRAFT,APPLICANT,portal,2026-02-02 17:25:38.639147-05:00,2026-02-02 17:25:38.746147-05:00,
257,208,CREATED,,DRAFT,APPLICANT,portal,2026-02-02 17:25:56.025751-05:00,2026-02-02 17:25:56.273751-05:00,
258,201,CREATED,,DRAFT,APPLICANT,portal,2026-02-02 17:30:27.682264-05:00,2026-02-02 17:30:27.923264-05:00,
259,199,CREATED,,DRAFT,APPLICANT,portal,2026-02-02 17:40:30.487884-05:00,2026-02-02 17:40:30.726884-05:00,
260,54,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 17:43:26.550430-05:00,2026-02-02 17:43:26.644430-05:00,Standard package for TERM_LOAN
261,44,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 17:44:53.943243-05:00,2026-02-02 17:44:54.027243-05:00,Standard package for EQUIPMENT
262,36,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 17:45:48.929060-05:00,2026-02-02 17:45:49.005060-05:00,Standard package for LOC
263,108,CREATED,,DRAFT,APPLICANT,portal,2026-02-02 17:46:33.267765-05:00,2026-02-02 17:46:33.415765-05:00,
264,48,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 17:54:51.545389-05:00,2026-02-02 17:54:51.633389-05:00,Standard package for TERM_LOAN
265,59,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-02 18:01:07.081693-05:00,2026-02-02 18:01:07.180693-05:00,
266,34,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 18:02:24.081760-05:00,2026-02-02 18:02:24.155760-05:00,Standard package for TERM_LOAN
267,107,CREATED,,DRAFT,APPLICANT,portal,2026-02-02 18:05:16.597375-05:00,2026-02-02 18:05:16.744375-05:00,
268,56,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 18:22:40.407398-05:00,2026-02-02 18:22:40.503398-05:00,Standard package for LOC
269,80,CREATED,,DRAFT,APPLICANT,portal,2026-02-02 18:27:02.858089-05:00,2026-02-02 18:27:02.978089-05:00,
270,62,CREATED,,DRAFT,APPLICANT,portal,2026-02-02 18:27:47.844923-05:00,2026-02-02 18:27:47.946923-05:00,
271,77,CREATED,,DRAFT,APPLICANT,portal,2026-02-02 18:31:25.788696-05:00,2026-02-02 18:31:25.905696-05:00,
272,60,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-02 18:32:46.698440-05:00,2026-02-02 18:32:46.798440-05:00,
273,38,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 18:35:25.252692-05:00,2026-02-02 18:35:25.330692-05:00,Standard package for TERM_LOAN
274,55,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 18:35:45.837670-05:00,2026-02-02 18:35:45.932670-05:00,Standard package for SBA_7A
275,33,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 18:47:21.801696-05:00,2026-02-02 18:47:21.874696-05:00,Standard package for TERM_LOAN
276,61,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-02 19:07:18.166284-05:00,2026-02-02 19:07:18.267284-05:00,
277,59,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 19:09:09.418225-05:00,2026-02-02 19:09:09.517225-05:00,Standard package for SBA_7A
278,62,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-02 19:23:41.744465-05:00,2026-02-02 19:23:41.846465-05:00,
279,43,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 19:25:18.968266-05:00,2026-02-02 19:25:19.051266-05:00,Standard package for LOC
280,57,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 19:26:38.381260-05:00,2026-02-02 19:26:38.478260-05:00,Standard package for LOC
281,63,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-02 19:27:51.855622-05:00,2026-02-02 19:27:51.958622-05:00,
282,216,CREATED,,DRAFT,APPLICANT,portal,2026-02-02 19:32:57.548221-05:00,2026-02-02 19:32:57.804221-05:00,
283,28,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 19:33:31.719119-05:00,2026-02-02 19:33:31.787119-05:00,Standard package for TERM_LOAN
284,131,CREATED,,DRAFT,APPLICANT,portal,2026-02-02 19:38:32.030826-05:00,2026-02-02 19:38:32.201826-05:00,
285,226,CREATED,,DRAFT,APPLICANT,portal,2026-02-02 19:46:05.887515-05:00,2026-02-02 19:46:06.153515-05:00,
286,124,CREATED,,DRAFT,APPLICANT,portal,2026-02-02 19:50:56.802617-05:00,2026-02-02 19:50:56.966617-05:00,
287,361,CREATED,,DRAFT,APPLICANT,portal,2026-02-02 19:58:48.069935-05:00,2026-02-02 19:58:48.470935-05:00,
288,152,CREATED,,DRAFT,APPLICANT,portal,2026-02-02 20:02:15.447774-05:00,2026-02-02 20:02:15.639774-05:00,
289,64,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-02 20:14:10.066317-05:00,2026-02-02 20:14:10.170317-05:00,
290,58,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 20:25:40.041700-05:00,2026-02-02 20:25:40.139700-05:00,Standard package for TERM_LOAN
291,65,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-02 20:29:32.507494-05:00,2026-02-02 20:29:32.612494-05:00,
292,142,CREATED,,DRAFT,APPLICANT,portal,2026-02-02 20:37:51.308694-05:00,2026-02-02 20:37:51.490694-05:00,
293,65,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 20:43:30.698325-05:00,2026-02-02 20:43:30.803325-05:00,Standard package for TERM_LOAN
294,64,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 20:45:16.202221-05:00,2026-02-02 20:45:16.306221-05:00,Standard package for TERM_LOAN
295,369,CREATED,,DRAFT,APPLICANT,portal,2026-02-02 20:48:31.708192-05:00,2026-02-02 20:48:32.117192-05:00,
296,121,CREATED,,DRAFT,APPLICANT,portal,2026-02-02 20:53:06.095488-05:00,2026-02-02 20:53:06.256488-05:00,
297,109,CREATED,,DRAFT,APPLICANT,portal,2026-02-02 20:53:51.355835-05:00,2026-02-02 20:53:51.504835-05:00,
298,92,CREATED,,DRAFT,APPLICANT,portal,2026-02-02 21:02:33.539152-05:00,2026-02-02 21:02:33.671152-05:00,
299,62,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 21:20:10.317034-05:00,2026-02-02 21:20:10.419034-05:00,Standard package for EQUIPMENT
300,66,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-02 21:25:51.856114-05:00,2026-02-02 21:25:51.962114-05:00,
301,25,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 21:28:04.919921-05:00,2026-02-02 21:28:04.984921-05:00,Standard package for SBA_7A
302,228,CREATED,,DRAFT,APPLICANT,portal,2026-02-02 21:32:25.498135-05:00,2026-02-02 21:32:25.766135-05:00,
303,101,CREATED,,DRAFT,APPLICANT,portal,2026-02-02 21:33:03.329762-05:00,2026-02-02 21:33:03.470762-05:00,
304,158,CREATED,,DRAFT,APPLICANT,portal,2026-02-02 21:49:22.533406-05:00,2026-02-02 21:49:22.731406-05:00,
305,60,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 21:52:06.225979-05:00,2026-02-02 21:52:06.325979-05:00,Standard package for EQUIPMENT
306,67,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-02 21:56:17.416861-05:00,2026-02-02 21:56:17.523861-05:00,
307,66,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 21:57:49.445583-05:00,2026-02-02 21:57:49.551583-05:00,Standard package for TERM_LOAN
308,63,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 22:09:08.938934-05:00,2026-02-02 22:09:09.041934-05:00,Standard package for TERM_LOAN
309,85,CREATED,,DRAFT,APPLICANT,portal,2026-02-02 22:20:43.478531-05:00,2026-02-02 22:20:43.603531-05:00,
310,68,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-02 22:21:36.444400-05:00,2026-02-02 22:21:36.552400-05:00,
311,61,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 22:36:09.536691-05:00,2026-02-02 22:36:09.637691-05:00,Standard package for LOC
312,67,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 22:49:26.616611-05:00,2026-02-02 22:49:26.723611-05:00,Standard package for TERM_LOAN
313,68,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 22:52:27.344702-05:00,2026-02-02 22:52:27.452702-05:00,Standard package for EQUIPMENT
314,76,CREATED,,DRAFT,APPLICANT,portal,2026-02-02 22:57:23.312481-05:00,2026-02-02 22:57:23.428481-05:00,
315,69,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-02 23:31:28.390583-05:00,2026-02-02 23:31:28.499583-05:00,
316,73,CREATED,,DRAFT,APPLICANT,portal,2026-02-02 23:41:40.793342-05:00,2026-02-02 23:41:40.906342-05:00,
317,98,CREATED,,DRAFT,APPLICANT,portal,2026-02-02 23:46:44.560423-05:00,2026-02-02 23:46:44.698423-05:00,
318,69,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-02 23:50:15.280431-05:00,2026-02-02 23:50:15.389431-05:00,Standard package for TERM_LOAN
319,322,CREATED,,DRAFT,APPLICANT,portal,2026-02-03 00:02:40.738204-05:00,2026-02-03 00:02:41.100204-05:00,
320,141,CREATED,,DRAFT,APPLICANT,portal,2026-02-03 00:02:50.683289-05:00,2026-02-03 00:02:50.864289-05:00,
321,70,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-03 00:13:00.539228-05:00,2026-02-03 00:13:00.649228-05:00,
322,197,CREATED,,DRAFT,APPLICANT,portal,2026-02-03 00:31:31.437261-05:00,2026-02-03 00:31:31.674261-05:00,
323,71,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-03 00:37:23.102506-05:00,2026-02-03 00:37:23.213506-05:00,
324,70,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-03 00:39:02.608020-05:00,2026-02-03 00:39:02.718020-05:00,Standard package for TERM_LOAN
325,203,CREATED,,DRAFT,APPLICANT,portal,2026-02-03 00:44:28.700757-05:00,2026-02-03 00:44:28.943757-05:00,
326,104,CREATED,,DRAFT,APPLICANT,portal,2026-02-03 01:00:06.016846-05:00,2026-02-03 01:00:06.160846-05:00,
327,170,CREATED,,DRAFT,APPLICANT,portal,2026-02-03 01:06:41.740516-05:00,2026-02-03 01:06:41.950516-05:00,
328,161,CREATED,,DRAFT,APPLICANT,portal,2026-02-03 01:18:17.555238-05:00,2026-02-03 01:18:17.756238-05:00,
329,110,CREATED,,DRAFT,APPLICANT,portal,2026-02-03 01:19:30.279723-05:00,2026-02-03 01:19:30.429723-05:00,
330,9,DOCS_RECEIVED,DOCS_REQUESTED,DOCS_RECEIVED,APPLICANT,portal,2026-02-03 01:32:58.178479-05:00,2026-02-03 01:32:58.227479-05:00,
331,149,CREATED,,DRAFT,APPLICANT,portal,2026-02-03 01:50:30.485200-05:00,2026-02-03 01:50:30.674200-05:00,
332,245,CREATED,,DRAFT,APPLICANT,portal,2026-02-03 02:00:17.829006-05:00,2026-02-03 02:00:18.114006-05:00,
333,71,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-03 02:03:26.745877-05:00,2026-02-03 02:03:26.856877-05:00,Standard package for TERM_LOAN
334,392,CREATED,,DRAFT,APPLICANT,portal,2026-02-03 02:03:33.902890-05:00,2026-02-03 02:03:34.334890-05:00,
335,113,CREATED,,DRAFT,APPLICANT,portal,2026-02-03 02:09:50.713005-05:00,2026-02-03 02:09:50.866005-05:00,
336,81,CREATED,,DRAFT,APPLICANT,portal,2026-02-03 03:06:47.227480-05:00,2026-02-03 03:06:47.348480-05:00,
337,72,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-03 03:16:20.835807-05:00,2026-02-03 03:16:20.947807-05:00,
338,72,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-03 04:13:29.824770-05:00,2026-02-03 04:13:29.936770-05:00,Standard package for SBA_7A
339,73,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-03 04:18:34.998275-05:00,2026-02-03 04:18:35.111275-05:00,
340,239,CREATED,,DRAFT,APPLICANT,portal,2026-02-03 04:29:52.129571-05:00,2026-02-03 04:29:52.408571-05:00,
341,79,CREATED,,DRAFT,APPLICANT,portal,2026-02-03 04:43:18.896776-05:00,2026-02-03 04:43:19.015776-05:00,
342,128,CREATED,,DRAFT,APPLICANT,portal,2026-02-03 04:56:50.051257-05:00,2026-02-03 04:56:50.219257-05:00,
343,74,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-03 05:03:27.500825-05:00,2026-02-03 05:03:27.614825-05:00,
344,73,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-03 05:04:43.450751-05:00,2026-02-03 05:04:43.563751-05:00,Standard package for LOC
345,86,CREATED,,DRAFT,APPLICANT,portal,2026-02-03 05:20:47.949436-05:00,2026-02-03 05:20:48.075436-05:00,
346,146,CREATED,,DRAFT,APPLICANT,portal,2026-02-03 05:22:15.912292-05:00,2026-02-03 05:22:16.098292-05:00,
347,75,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-03 05:49:14.442006-05:00,2026-02-03 05:49:14.557006-05:00,
348,75,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-03 05:57:48.731954-05:00,2026-02-03 05:57:48.846954-05:00,Standard package for LOC
349,130,CREATED,,DRAFT,APPLICANT,portal,2026-02-03 06:22:55.759664-05:00,2026-02-03 06:22:55.929664-05:00,
350,76,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-03 06:28:47.013058-05:00,2026-02-03 06:28:47.129058-05:00,
351,139,CREATED,,DRAFT,APPLICANT,portal,2026-02-03 06:32:36.799687-05:00,2026-02-03 06:32:36.978687-05:00,
352,77,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-03 06:56:19.383966-05:00,2026-02-03 06:56:19.500966-05:00,
353,155,CREATED,,DRAFT,APPLICANT,portal,2026-02-03 07:00:04.919622-05:00,2026-02-03 07:00:05.114622-05:00,
354,9,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,a.castellanos,2026-02-03 07:16:23.607607-05:00,2026-02-03 07:16:23.656607-05:00,
355,78,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-03 07:37:24.190630-05:00,2026-02-03 07:37:24.308630-05:00,
356,76,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-03 07:40:06.562511-05:00,2026-02-03 07:40:06.678511-05:00,Standard package for SBA_7A
357,79,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-03 07:50:12.046738-05:00,2026-02-03 07:50:12.165738-05:00,
358,132,CREATED,,DRAFT,APPLICANT,portal,2026-02-03 07:52:23.424712-05:00,2026-02-03 07:52:23.596712-05:00,
359,118,CREATED,,DRAFT,APPLICANT,portal,2026-02-03 08:03:27.305111-05:00,2026-02-03 08:03:27.463111-05:00,
360,80,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-03 08:04:06.799650-05:00,2026-02-03 08:04:06.919650-05:00,
361,111,CREATED,,DRAFT,APPLICANT,portal,2026-02-03 08:09:09.083421-05:00,2026-02-03 08:09:09.234421-05:00,
362,81,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-03 08:13:01.536884-05:00,2026-02-03 08:13:01.657884-05:00,
363,82,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-03 08:22:24.045515-05:00,2026-02-03 08:22:24.167515-05:00,
